time,close,rsi14,ema50
2025-07-03T23:00:00.000000000Z,144.856,43.178086900445116,144.76465163628023
2025-07-03T23:15:00.000000000Z,144.855,43.083782254909,144.7681947093673
2025-07-03T23:30:00.000000000Z,144.752,34.681621393873364,144.76755962272546
2025-07-03T23:45:00.000000000Z,144.71,31.945800315005737,144.7653023826186
2025-07-04T00:00:00.000000000Z,144.674,29.77752330331147,144.7617218970257
2025-07-04T00:15:00.000000000Z,144.662,29.069254177745584,144.75781123439725
2025-07-04T00:30:00.000000000Z,144.652,28.46171506665891,144.7536617742248
2025-07-04T00:45:00.000000000Z,144.605,25.738929874434394,144.7478319007258
2025-07-04T01:00:00.000000000Z,144.656,33.20594645053778,144.74423064971694
2025-07-04T01:15:00.000000000Z,144.696,38.434680451722286,144.74233925168883
2025-07-04T01:30:00.000000000Z,144.718,41.16276830604605,144.74138477123046
2025-07-04T01:45:00.000000000Z,144.761,46.182454403187876,144.7421539958881
2025-07-04T02:00:00.000000000Z,144.706,41.32592693321491,144.74073619212777
2025-07-04T02:15:00.000000000Z,144.637,36.18492672368097,144.73666810616197
2025-07-04T02:30:00.000000000Z,144.612,34.509816940965536,144.7317791608223
2025-07-04T02:45:00.000000000Z,144.648,38.89643009915803,144.72849370353515
2025-07-04T03:00:00.000000000Z,144.57,33.639005364291286,144.72227826418083
2025-07-04T03:15:00.000000000Z,144.51,30.251699393936622,144.71395362636983
2025-07-04T03:30:00.000000000Z,144.488,29.094832849645677,144.70509269984552
2025-07-04T03:45:00.000000000Z,144.524,33.57147711162453,144.6979910253418
2025-07-04T04:00:00.000000000Z,144.499,32.05780878096828,144.69018745572055
2025-07-04T04:15:00.000000000Z,144.442,28.862493920201437,144.68045461431976
2025-07-04T04:30:00.000000000Z,144.37,25.416336577754283,144.66827992356212
2025-07-04T04:45:00.000000000Z,144.378,26.46690959061217,144.65689639714793
2025-07-04T05:00:00.000000000Z,144.37,26.071422833546507,144.6456455580441
